item1,value,item2,level
13,-0.0422915609819695,34,word2vec
13,-0.021616334440243655,35,word2vec
13,-0.05148957100263505,36,word2vec
13,-0.0661405924084741,37,word2vec
13,-0.17835209115873224,38,word2vec
13,-0.06444316710265494,39,word2vec
13,-0.16159921753988102,40,word2vec
13,-0.04726943398202451,41,word2vec
13,-0.038996719163017966,42,word2vec
13,-4.849871969083297e-4,43,word2vec
13,-0.06829686022343383,44,word2vec
13,-0.036838058128920645,45,word2vec
13,-0.06586010243571457,46,word2vec
13,0.09671944589595556,47,word2vec
13,-0.08517665966489046,48,word2vec
13,0.009285970818438755,49,word2vec
13,-0.06967189017110131,50,word2vec
13,-0.011842414029132827,51,word2vec
13,0.008250706826025194,52,word2vec
13,0.04601226175492101,53,word2vec
13,0.026250708771267284,54,word2vec
13,0.050348851809613175,55,word2vec
13,-0.11720509517380008,56,word2vec
13,-0.11518315500511767,57,word2vec
13,-0.0669417209606945,58,word2vec
13,-0.012547485213924646,59,word2vec
13,-0.08134024316826553,60,word2vec
14,0.0027890647099891117,1,word2vec
14,-0.00943603168627403,2,word2vec
14,-0.1300838096713165,3,word2vec
14,-0.05895330380962608,4,word2vec
14,0.0932512902547645,5,word2vec
14,-0.08574586628503732,6,word2vec
14,0.08200996654286882,7,word2vec
14,-0.07368120360983921,8,word2vec
14,0.021642357427983632,9,word2vec
14,0.16927489687823266,10,word2vec
14,0.0810770688290783,11,word2vec
14,0.3532144853497812,12,word2vec
14,0.18444623918329572,13,word2vec
14,1,14,word2vec
14,0.32419287521029877,15,word2vec
14,0.1765558023754309,16,word2vec
14,0.16465756564647593,17,word2vec
14,0.34540288411298675,18,word2vec
14,-0.06989748086720064,19,word2vec
14,-0.08303228324997917,20,word2vec
14,-0.0478824299768717,21,word2vec
14,-0.14766821284577133,22,word2vec
14,-0.030025950162080497,23,word2vec
14,-0.16027094905793018,24,word2vec
14,-0.06444832634201166,25,word2vec
14,-0.14991828594506873,26,word2vec
14,-0.1441742213601676,27,word2vec
14,-0.049982299777334045,28,word2vec
14,-0.09865262273204292,29,word2vec
14,-0.1418049465992935,30,word2vec
14,-0.14315218563517754,31,word2vec
14,-0.03698142570830282,32,word2vec
14,-0.026120843246291225,33,word2vec
14,-0.039171201440181276,34,word2vec
14,0.038856571665005425,35,word2vec
14,-0.10584764969205537,36,word2vec
14,-0.13161344073277229,37,word2vec
14,-0.02072440179642192,38,word2vec
14,-0.0675714412862883,39,word2vec
14,-0.12194824453612131,40,word2vec
14,-0.01574176901994212,41,word2vec
14,-0.0402860801849141,42,word2vec
14,0.08111482076827563,43,word2vec
14,-0.027870953123034677,44,word2vec
14,0.018918747772065814,45,word2vec
14,-0.10725475821583451,46,word2vec
14,-0.0801640337915251,47,word2vec
14,-0.019988986889276396,48,word2vec
14,-0.05329616043629475,49,word2vec
14,-0.048675769164698866,50,word2vec
14,0.0176892026423478,51,word2vec
14,-0.010363214080488934,52,word2vec
14,-0.07662345592016166,53,word2vec
14,0.09876081675186574,54,word2vec
14,-0.0487746091283909,55,word2vec
14,-0.05225199291672459,56,word2vec
14,-0.12449089606906898,57,word2vec
14,-0.12350539404910882,58,word2vec
14,-0.06098117821963825,59,word2vec
14,-0.10847234200201634,60,word2vec
15,-0.0235380956339867,1,word2vec
15,-0.06103993192324859,2,word2vec
15,-0.08566481936164078,3,word2vec
15,-0.10565449236621792,4,word2vec
15,-0.021744666631789398,5,word2vec
15,-0.015492907139754852,6,word2vec
15,0.027549960982561607,7,word2vec
15,-0.12314338927034549,8,word2vec
15,-0.03459755001088717,9,word2vec
15,0.0495768636835217,10,word2vec
15,0.1412228588185197,11,word2vec
15,0.25837990693907587,12,word2vec
15,0.024516400867097585,13,word2vec
15,0.32419287521029877,14,word2vec
15,1,15,word2vec
15,0.08713366118381757,16,word2vec
15,0.26098461550935215,17,word2vec
15,0.36708629990629843,18,word2vec
15,-0.1495711878066425,19,word2vec
15,-0.0403980086704791,20,word2vec
15,-0.10060297190819897,21,word2vec
15,-0.14765022769828748,22,word2vec
15,-0.06521870012063305,23,word2vec
15,-0.053309462011276385,24,word2vec
15,-0.1277741116726789,25,word2vec
15,-0.18871353379566064,26,word2vec
15,-0.11435130893756015,27,word2vec
15,-0.01737604349659114,28,word2vec
15,-0.11619846778202983,29,word2vec
15,-0.08211891071139522,30,word2vec
15,-0.05065091420074775,31,word2vec
15,-0.026719714187781376,32,word2vec
15,-0.018943601301424615,33,word2vec
15,0.041518055949042426,34,word2vec
15,0.006220475336997996,35,word2vec
15,0.0019053945450585976,36,word2vec
15,0.028684618246823102,37,word2vec
15,-0.06733058887347886,38,word2vec
15,-0.029562355849075708,39,word2vec
15,-0.053394556055986045,40,word2vec
15,-0.07544349552914065,41,word2vec
15,-0.07807107720642974,42,word2vec
15,-0.05855603811023621,43,word2vec
15,-0.10215562990181741,44,word2vec
15,0.11259367688252103,45,word2vec
15,-0.03782595836411696,46,word2vec
15,0.00896490038911358,47,word2vec
15,-0.07330546176744546,48,word2vec
15,0.012345639695080858,49,word2vec
15,-0.01595597166174391,50,word2vec
15,0.2763603391566553,51,word2vec
15,0.15747663920899835,52,word2vec
15,-0.00881064952291116,53,word2vec
15,0.04360633538243609,54,word2vec
15,-0.1470677908368092,55,word2vec
15,-0.13183213270417232,56,word2vec
15,-0.19488380691672194,57,word2vec
15,-0.10655011954136757,58,word2vec
15,-0.1566851774380896,59,word2vec
15,-0.13616927593621625,60,word2vec
16,0.019409837419927863,1,word2vec
16,0.02643952869295923,2,word2vec
16,-0.08148684102098208,3,word2vec
16,-0.11713238715630046,4,word2vec
16,-0.031601591915631076,5,word2vec
16,-0.037126494877870016,6,word2vec
16,-0.021351019698408472,7,word2vec
16,-0.14454419781220404,8,word2vec
16,-0.028023928421925477,9,word2vec
16,0.21011744978579378,10,word2vec
16,0.11202272353353657,11,word2vec
16,0.1316548869388156,12,word2vec
16,0.5958026225854292,13,word2vec
16,0.1765558023754309,14,word2vec
16,0.08713366118381757,15,word2vec
16,1,16,word2vec
16,0.40317203689216896,17,word2vec
16,0.22032490504196345,18,word2vec
16,-0.06512986364589465,19,word2vec
16,-0.10563588903878203,20,word2vec
16,-0.24860777273400075,21,word2vec
16,-0.14249549952534518,22,word2vec
16,-0.029286435487474897,23,word2vec
16,-0.12115158636577356,24,word2vec
16,-0.1357782483596961,25,word2vec
16,-0.17334901476561512,26,word2vec
16,-0.16794977330246408,27,word2vec
16,-0.1632474708784313,28,word2vec
16,-0.08957569753750609,29,word2vec
16,-0.18604532919958816,30,word2vec
16,-0.07209565762018813,31,word2vec
16,-0.0585160404384522,32,word2vec
16,-0.13208596323459298,33,word2vec
16,-0.08316637093277053,34,word2vec
16,-0.0038458937005811265,35,word2vec
16,-0.024189622061766163,36,word2vec
16,-0.09026293743310247,37,word2vec
16,-0.07074294556695175,38,word2vec
16,0.025247575279015767,39,word2vec
16,-0.12694996444484472,40,word2vec
16,-0.09629881017535069,41,word2vec
16,0.062128994147670605,42,word2vec
16,0.11043813594198153,43,word2vec
16,-0.035126229906024604,44,word2vec
16,-0.0600681643683021,45,word2vec
16,-0.09906973073817865,46,word2vec
16,0.044998453793491114,47,word2vec
16,-0.08728894973223482,48,word2vec
16,0.005151619603547774,49,word2vec
16,0.011837361570092086,50,word2vec
16,0.07804988989001171,51,word2vec
16,0.048968196739032535,52,word2vec
16,0.07354780969781183,53,word2vec
16,-0.04190683176563571,54,word2vec
16,-0.051980950543815505,55,word2vec
16,-0.04427678805199922,56,word2vec
16,-0.1494547028343702,57,word2vec
16,0.01580082259776294,58,word2vec
16,-0.016506532253647618,59,word2vec
16,-0.14504118423241794,60,word2vec
17,-0.1081582598198097,1,word2vec
17,-0.11310557145420036,2,word2vec
17,-0.07834864877376228,3,word2vec
17,-0.13106239209005027,4,word2vec
17,-0.022558332931663826,5,word2vec
17,-0.05435339770808622,6,word2vec
17,0.23376368967069147,7,word2vec
17,-0.16481001406691323,8,word2vec
17,-0.004386964363816137,9,word2vec
17,0.08262409107488577,10,word2vec
17,0.44737597408143165,11,word2vec
17,0.22093587810116064,12,word2vec
17,0.19422785796440378,13,word2vec
17,0.16465756564647593,14,word2vec
17,0.26098461550935215,15,word2vec
17,0.40317203689216896,16,word2vec
17,1,17,word2vec
17,0.21537345952920373,18,word2vec
17,-0.1398334676951673,19,word2vec
17,-0.031160655532776322,20,word2vec
17,-0.13729389283743632,21,word2vec
17,-0.19509698557779093,22,word2vec
17,-0.1735247608018155,23,word2vec
17,-0.09602996967442735,24,word2vec
17,-0.14657437491475112,25,word2vec
17,-0.21919301671058364,26,word2vec
17,-0.24881357258789635,27,word2vec
17,-0.149453638378684,28,word2vec
17,-0.07849914280213958,29,word2vec
17,-0.10056712752511669,30,word2vec
17,-0.0354195157980581,31,word2vec
17,-0.0327834804401626,32,word2vec
17,-0.09288991941695486,33,word2vec
17,-0.04478992462946412,34,word2vec
17,2.586541529977015e-4,35,word2vec
17,-0.002365355192268861,36,word2vec
17,-0.17784847814981425,37,word2vec
17,-0.17651824319749507,38,word2vec
17,-0.1498162129936847,39,word2vec
17,-0.22511652066722665,40,word2vec
17,-0.1276545244095858,41,word2vec
17,-0.0950090932869504,42,word2vec
17,-0.029179193799586674,43,word2vec
17,-0.03180199804344438,44,word2vec
17,-0.040724787845877755,45,word2vec
17,-0.03749160301260233,46,word2vec
17,0.07364246314747584,47,word2vec
17,-0.00598820819679655,48,word2vec
17,0.19274519245319321,49,word2vec
17,0.15607906267641866,50,word2vec
17,0.2275959545066663,51,word2vec
17,0.20394575234705478,52,word2vec
17,0.051166464704667736,53,word2vec
17,0.17625104892806417,54,word2vec
17,-0.1389269902281111,55,word2vec
17,-0.1917405547253372,56,word2vec
17,-0.09871549446208149,57,word2vec
17,-0.17158120557519183,58,word2vec
17,-0.09174578777266701,59,word2vec
17,-0.13239592409912435,60,word2vec
18,0.04852238883976392,1,word2vec
18,-0.09950262786736218,2,word2vec
18,0.0023668866333442506,3,word2vec
18,-0.08742643620436144,4,word2vec
18,0.027692510877097638,5,word2vec
18,-0.04717114358978019,6,word2vec
18,0.0981591910822899,7,word2vec
18,-0.03698650536951029,8,word2vec
18,-0.055692655285435606,9,word2vec
18,0.13461469762834227,10,word2vec
18,0.0815050668933523,11,word2vec
18,0.3905068196374402,12,word2vec
18,0.12453334863161034,13,word2vec
18,0.34540288411298675,14,word2vec
18,0.36708629990629843,15,word2vec
18,0.22032490504196345,16,word2vec
18,0.21537345952920373,17,word2vec
18,1,18,word2vec
18,-0.18579372043143785,19,word2vec
18,-0.058424006253436314,20,word2vec
18,-0.0959391283017711,21,word2vec
18,-0.1584414351440448,22,word2vec
18,-0.08523193797405128,23,word2vec
18,-0.22076242625246634,24,word2vec
18,-0.1644436711115133,25,word2vec
18,-0.0749802911237094,26,word2vec
18,-0.12431726360518992,27,word2vec
18,-0.09012622946384528,28,word2vec
18,-0.08887318707083262,29,word2vec
18,-0.10725489777331132,30,word2vec
18,-0.28340723508408977,31,word2vec
18,-0.1542273512440472,32,word2vec
18,-0.09045689376436472,33,word2vec
18,-0.005318430446723177,34,word2vec
18,0.05762256240014584,35,word2vec
18,-0.06795610011326308,36,word2vec
18,-0.08351769998129699,37,word2vec
18,-0.18073876289766955,38,word2vec
18,-0.07215658924650922,39,word2vec
18,-0.09239686907347318,40,word2vec
18,-0.10284874293345042,41,word2vec
18,-0.049646990841620706,42,word2vec
18,-0.05607762998833412,43,word2vec
18,-0.029163301275054877,44,word2vec
18,-0.005140782284246592,45,word2vec
18,-0.049786685588878374,46,word2vec
18,-0.01813157042778064,47,word2vec
18,-0.07341429196635242,48,word2vec
18,-0.02432508078901007,49,word2vec
18,0.0690340598593475,50,word2vec
18,0.08598807084598266,51,word2vec
18,0.05176282679903138,52,word2vec
18,0.13592181304412912,53,word2vec
18,0.10329677005253413,54,word2vec
18,-0.07081073516314501,55,word2vec
18,-0.15011734819639078,56,word2vec
18,-0.027458167451554955,57,word2vec
18,-0.09825696389123936,58,word2vec
18,0.010452159943092723,59,word2vec
18,-0.05398045157941111,60,word2vec
19,-0.14447900952124726,1,word2vec
19,-0.08284332559262539,2,word2vec
19,0.01681459988067282,3,word2vec
19,0.009271106050795725,4,word2vec
19,-0.21992291693497645,5,word2vec
19,0.025177610169534296,6,word2vec
19,-0.15242158460936753,7,word2vec
19,-0.023721549184588065,8,word2vec
19,0.04095194201816708,9,word2vec
19,-0.18596642701491134,10,word2vec
19,-0.1057196059853538,11,word2vec
19,-0.15820185276744958,12,word2vec
19,-0.10932204445658485,13,word2vec
19,-0.06989748086720064,14,word2vec
19,-0.1495711878066425,15,word2vec
19,-0.06512986364589465,16,word2vec
19,-0.1398334676951673,17,word2vec
19,-0.18579372043143785,18,word2vec
19,1,19,word2vec
19,-0.01602167161594907,20,word2vec
19,0.05102408954712798,21,word2vec
19,0.07525678529883925,22,word2vec
19,0.054363560348067455,23,word2vec
19,0.07248983759912073,24,word2vec
19,0.16611599587740308,25,word2vec
19,0.21653762761985743,26,word2vec
19,0.24920124280234285,27,word2vec
19,0.033623238874333404,28,word2vec
19,0.016919449862323778,29,word2vec
19,0.04631995865310282,30,word2vec
19,-2.982929358944199e-4,31,word2vec
19,0.4962462007761831,32,word2vec
19,0.11491919818569757,33,word2vec
19,0.07695328455761462,34,word2vec
19,-0.0013351244507606407,35,word2vec
19,0.09478051824632164,36,word2vec
19,-0.09362773189734368,37,word2vec
19,-0.011498276757326767,38,word2vec
19,-0.1241911172709266,39,word2vec
19,0.0550598981589972,40,word2vec
19,-0.11498843576033614,41,word2vec
19,0.01615068362592101,42,word2vec
19,-0.05878129362348502,43,word2vec
19,-0.02245015461073738,44,word2vec
19,0.04136342899855682,45,word2vec
19,0.03886249794336601,46,word2vec
19,-0.09933107639394609,47,word2vec
19,0.024231839255607634,48,word2vec
19,-0.018047533129498104,49,word2vec
19,-0.15531844846388432,50,word2vec
19,-0.07713955677378428,51,word2vec
19,-0.08959441361341232,52,word2vec
19,-0.1301699605259509,53,word2vec
19,-0.11718770270484594,54,word2vec
19,-0.012459653763538348,55,word2vec
19,-0.0160153130790345,56,word2vec
19,0.004276310054081407,57,word2vec
19,-0.11830256688348594,58,word2vec
19,0.030364391202235608,59,word2vec
19,-0.0334559501931648,60,word2vec
20,-0.14253038339587004,1,word2vec
20,-0.12958377294552748,2,word2vec
20,-0.04425359519907868,3,word2vec
20,-0.12367720416767933,4,word2vec
20,-0.18695539839496322,5,word2vec
20,-0.06122128076768038,6,word2vec
20,-0.04730449619852404,7,word2vec
20,-0.019533716199922793,8,word2vec
20,-0.060260612557035256,9,word2vec
20,-0.05961121473504658,10,word2vec
20,0.12556176799792731,11,word2vec
20,0.007730635322755744,12,word2vec
20,-0.02162053674754688,13,word2vec
20,-0.08303228324997917,14,word2vec
20,-0.0403980086704791,15,word2vec
20,-0.10563588903878203,16,word2vec
20,-0.031160655532776322,17,word2vec
20,-0.058424006253436314,18,word2vec
20,-0.01602167161594907,19,word2vec
20,1,20,word2vec
20,-0.0051853700528769146,21,word2vec
20,-0.05411505427388466,22,word2vec
20,0.2451547692437443,23,word2vec
20,-0.013952098608010968,24,word2vec
20,-0.06325330457490363,25,word2vec
20,-0.02035923992087994,26,word2vec
20,-0.05678105299193855,27,word2vec
20,-0.07277877552101242,28,word2vec
20,-0.026341626800698556,29,word2vec
20,-0.016355349325428984,30,word2vec
20,-0.06275564656602757,31,word2vec
20,-0.06970183322908369,32,word2vec
20,-0.0035780290574578574,33,word2vec
20,0.04820580831172502,34,word2vec
20,0.004781672112551809,35,word2vec
20,-0.08509674696513941,36,word2vec
20,0.1348624676009793,37,word2vec
20,0.058412263009602276,38,word2vec
20,-0.05570470656721547,39,word2vec
20,0.06955722279814307,40,word2vec
20,0.08246711388553095,41,word2vec
20,0.08561814112104225,42,word2vec
20,0.01854095903001644,43,word2vec
20,0.018248813555563907,44,word2vec
20,0.037523019886826534,45,word2vec
20,-0.04243608333984799,46,word2vec
20,-0.05535624534324031,47,word2vec
20,-0.003638280595826825,48,word2vec
20,-0.09693977729673092,49,word2vec
20,0.03429429320030447,50,word2vec
20,-0.05170495367213431,51,word2vec
20,-0.05815840674173489,52,word2vec
20,0.025060410600285656,53,word2vec
20,0.059505456757082534,54,word2vec
20,0.0594836841404453,55,word2vec
20,-0.09867992023590315,56,word2vec
20,0.025735868220944893,57,word2vec
20,-0.036010917906702085,58,word2vec
20,0.11621362087475404,59,word2vec
20,0.15315692475072004,60,word2vec
21,-0.08901968529898543,1,word2vec
21,-0.012436295834188649,2,word2vec
21,0.013464181063158899,3,word2vec
21,-0.12574984302905137,4,word2vec
21,-0.13036521237449114,5,word2vec
21,-0.1354128468207435,6,word2vec
21,0.005923544927933129,7,word2vec
21,-0.03179895940887397,8,word2vec
21,-0.02775417626359495,9,word2vec
21,-0.17999255479738788,10,word2vec
21,-0.07966845376609867,11,word2vec
21,-0.1140258983177117,12,word2vec
21,-0.11651207602679023,13,word2vec
21,-0.0478824299768717,14,word2vec
21,-0.10060297190819897,15,word2vec
21,-0.24860777273400075,16,word2vec
21,-0.13729389283743632,17,word2vec
21,-0.0959391283017711,18,word2vec
21,0.05102408954712798,19,word2vec
21,-0.0051853700528769146,20,word2vec
21,1,21,word2vec
21,-0.0036155946534878127,22,word2vec
21,0.0660699638968288,23,word2vec
21,0.1839937544111569,24,word2vec
21,-0.010613115785719903,25,word2vec
21,0.02950822171201502,26,word2vec
21,0.1847434188749968,27,word2vec
21,-0.06857884990674348,28,word2vec
21,0.04520398663017356,29,word2vec
21,0.08042096427000273,30,word2vec
21,0.060402881463440306,31,word2vec
21,0.019791612030252106,32,word2vec
21,0.07970017166972929,33,word2vec
21,0.08422747387639157,34,word2vec
21,-0.08414515621994663,35,word2vec
21,-0.09466455720641687,36,word2vec
21,0.01867266715229118,37,word2vec
21,-0.04005210646570138,38,word2vec
21,-0.09557174413119729,39,word2vec
21,0.04795617810919793,40,word2vec
21,-0.04245221976602993,41,word2vec
21,-0.14631690630931637,42,word2vec
21,-0.12735169125510365,43,word2vec
21,-0.043820016200843116,44,word2vec
21,-0.025610727207294556,45,word2vec
21,-0.1037065494254593,46,word2vec
21,-0.020093079583730345,47,word2vec
21,0.4640268979653529,48,word2vec
21,-0.10657730164102186,49,word2vec
21,-0.045488388439654436,50,word2vec
21,-0.13508359731910852,51,word2vec
21,-0.032132244979300346,52,word2vec
21,-0.04239789377025711,53,word2vec
21,0.0046524539067631905,54,word2vec
21,0.14721194608880675,55,word2vec
21,0.08342931793268799,56,word2vec
21,0.12253608225304598,57,word2vec
21,-0.05774650623547456,58,word2vec
21,-0.002155330231854544,59,word2vec
21,0.21959608102364447,60,word2vec
22,-0.12535455274511198,1,word2vec
22,-0.02730282496924192,2,word2vec
22,-0.01546680168469118,3,word2vec
22,0.04053894330401875,4,word2vec
22,-0.06864957375902181,5,word2vec
22,0.01564424938842762,6,word2vec
22,-0.07607156753113589,7,word2vec
22,-0.057565677207428216,8,word2vec
22,-0.06265220481789895,9,word2vec
22,-0.12867653429126483,10,word2vec
22,-0.16502275107824335,11,word2vec
22,-0.14700549293460247,12,word2vec
22,-0.10305936826099402,13,word2vec
22,-0.14766821284577133,14,word2vec
22,-0.14765022769828748,15,word2vec
22,-0.14249549952534518,16,word2vec
22,-0.19509698557779093,17,word2vec
22,-0.1584414351440448,18,word2vec
22,0.07525678529883925,19,word2vec
22,-0.05411505427388466,20,word2vec
22,-0.0036155946534878127,21,word2vec
22,1,22,word2vec
22,0.07092941637824979,23,word2vec
22,0.17712839083175283,24,word2vec
22,0.3607902872520603,25,word2vec
22,0.06974676764974538,26,word2vec
22,0.23291983399123048,27,word2vec
22,0.24268057103034363,28,word2vec
22,0.12733855476134434,29,word2vec
22,-0.005521802746608526,30,word2vec
22,0.1043827110252034,31,word2vec
22,7.528978587641207e-4,32,word2vec
22,-0.11389194801890444,33,word2vec
22,-0.03218669246948336,34,word2vec
22,-0.009976467241552255,35,word2vec
22,-0.022015745132386577,36,word2vec
22,-0.06767639847521033,37,word2vec
22,0.1386305292035093,38,word2vec
22,0.02499690773047963,39,word2vec
22,0.21306220403261705,40,word2vec
22,0.13895033469911924,41,word2vec
22,0.08851829242015459,42,word2vec
22,-0.09227570266809332,43,word2vec
22,-0.019092279108057286,44,word2vec
22,-0.031754775124043295,45,word2vec
22,-0.012662988586462816,46,word2vec
22,-0.10791216490292693,47,word2vec
22,-0.07100660343372778,48,word2vec
22,0.1513732515901606,49,word2vec
22,-0.10541027007881135,50,word2vec
22,-0.18400124700447837,51,word2vec
22,-0.13416804971357327,52,word2vec
22,-0.09876382215416887,53,word2vec
22,-0.1033451908357728,54,word2vec
22,-0.09634329628225999,55,word2vec
22,0.1227250111806888,56,word2vec
22,-0.02439726600865097,57,word2vec
22,-0.101564714727046,58,word2vec
22,-0.037185367598448205,59,word2vec
22,-0.09522866905831526,60,word2vec
23,-0.22834510223479304,1,word2vec
23,-0.11793575628053742,2,word2vec
23,-0.15560700890300688,3,word2vec
23,-0.05316215088900409,4,word2vec
23,-0.2521980107197127,5,word2vec
23,-0.0824743685235065,6,word2vec
23,-0.10570781468511384,7,word2vec
23,-0.11962626398037739,8,word2vec
23,-0.1776707516367511,9,word2vec
23,-0.06801421420729316,10,word2vec
23,-0.190534234218362,11,word2vec
23,-0.07674051277003813,12,word2vec
23,-0.029220803118816644,13,word2vec
23,-0.030025950162080497,14,word2vec
23,-0.06521870012063305,15,word2vec
23,-0.029286435487474897,16,word2vec
23,-0.1735247608018155,17,word2vec
23,-0.08523193797405128,18,word2vec
23,0.054363560348067455,19,word2vec
23,0.2451547692437443,20,word2vec
23,0.0660699638968288,21,word2vec
23,0.07092941637824979,22,word2vec
23,1,23,word2vec
23,-0.022380581256599964,24,word2vec
23,0.2496320728175487,25,word2vec
23,-0.03549342474056199,26,word2vec
23,0.10038655222641645,27,word2vec
23,-0.06343681235361057,28,word2vec
23,-0.06690012010160205,29,word2vec
23,-0.031896323786165845,30,word2vec
23,-0.09754675109405876,31,word2vec
23,-0.15152638210342964,32,word2vec
23,-0.03852403412694912,33,word2vec
23,-0.10818486020624267,34,word2vec
23,-0.18880003551936508,35,word2vec
23,-0.14656012891102502,36,word2vec
23,0.3911737003562094,37,word2vec
23,0.15886565973045916,38,word2vec
23,0.10869379040514877,39,word2vec
23,0.1782598144667368,40,word2vec
23,0.09029211346551949,41,word2vec
23,0.2041579493277381,42,word2vec
23,0.17736225175774306,43,word2vec
23,-0.016538828780217778,44,word2vec
23,-0.0820733848106189,45,word2vec
23,-0.07828137026447829,46,word2vec
23,-0.11981626433173398,47,word2vec
23,0.11734631263229693,48,word2vec
23,-0.07570651440584034,49,word2vec
23,-0.10678182897189532,50,word2vec
23,-0.08406250876764469,51,word2vec
23,-0.0817674308519509,52,word2vec
23,-0.06622434972615153,53,word2vec
23,-0.1272271133562089,54,word2vec
23,0.019393792979527195,55,word2vec
23,0.14560633543305554,56,word2vec
23,0.16738340761825032,57,word2vec
23,0.16752085161012756,58,word2vec
23,0.10877424007878374,59,word2vec
23,0.1792742386669184,60,word2vec
24,-0.09290641253098109,1,word2vec
24,-0.09259243285193393,2,word2vec
24,-0.05899357943695419,3,word2vec
24,-0.09929827060728101,4,word2vec
24,-0.12015143745520031,5,word2vec
24,-0.14227157329088946,6,word2vec
24,-0.1527031369825058,7,word2vec
24,-0.16880967356294593,8,word2vec
24,-0.029117257434629177,9,word2vec
24,-0.05840375858499008,10,word2vec
24,-0.028581924120239473,11,word2vec
24,-0.10128003268106535,12,word2vec
24,-0.07235777684590416,13,word2vec
24,-0.16027094905793018,14,word2vec
24,-0.053309462011276385,15,word2vec
24,-0.12115158636577356,16,word2vec
24,-0.09602996967442735,17,word2vec
24,-0.22076242625246634,18,word2vec
24,0.07248983759912073,19,word2vec
24,-0.013952098608010968,20,word2vec
24,0.1839937544111569,21,word2vec
24,0.17712839083175283,22,word2vec
24,-0.022380581256599964,23,word2vec
24,1,24,word2vec
24,0.04151881148329284,25,word2vec
24,0.09758281872098336,26,word2vec
24,0.11232941645402846,27,word2vec
24,0.037023312099789374,28,word2vec
24,0.16656811889072873,29,word2vec
24,0.34016604359774255,30,word2vec
24,0.6825674416436397,31,word2vec
24,0.132146163277881,32,word2vec
24,0.07973034502977934,33,word2vec
24,0.10098414566034823,34,word2vec
24,0.1098250786846904,35,word2vec
24,0.0767088388271547,36,word2vec
24,-0.07580939996455731,37,word2vec
24,0.053588106939905705,38,word2vec
24,-0.027236116940934932,39,word2vec
24,0.08373720565557133,40,word2vec
24,-0.05753250504408394,41,word2vec
24,-0.11099524283988896,42,word2vec
24,-0.10792526941022354,43,word2vec
24,-0.09096932927403452,44,word2vec
24,-0.09097151700562399,45,word2vec
24,0.02002550743148983,46,word2vec
24,-0.040806152555876406,47,word2vec
24,-0.056935561205622556,48,word2vec
24,-0.11385914223891336,49,word2vec
24,-0.1385651602575683,50,word2vec
24,-0.17680136108552805,51,word2vec
24,-0.12047614731670811,52,word2vec
24,-0.1246892471271978,53,word2vec
24,-0.014134655634034987,54,word2vec
24,-0.09498205637879167,55,word2vec
24,-0.002311672716632187,56,word2vec
24,0.05814420478487444,57,word2vec
24,-0.11681086854013113,58,word2vec
24,-5.126975042221974e-4,59,word2vec
24,-0.05856580692121461,60,word2vec
25,-0.26280404363344784,1,word2vec
25,-0.08084605724665064,2,word2vec
25,-0.044359219144017685,3,word2vec
25,0.26983792417373714,4,word2vec
25,-0.16777289919814067,5,word2vec
25,-0.023969846525325376,6,word2vec
25,-0.027162489789858947,7,word2vec
25,-0.09579712049235321,8,word2vec
25,-0.11926611038780724,9,word2vec
25,-0.08558647877010514,10,word2vec
25,-0.14612512234182967,11,word2vec
25,-0.07031793234122505,12,word2vec
25,-0.07358163079673566,13,word2vec
25,-0.06444832634201166,14,word2vec
25,-0.1277741116726789,15,word2vec
25,-0.1357782483596961,16,word2vec
25,-0.14657437491475112,17,word2vec
25,-0.1644436711115133,18,word2vec
25,0.16611599587740308,19,word2vec
25,-0.06325330457490363,20,word2vec
25,-0.010613115785719903,21,word2vec
25,0.3607902872520603,22,word2vec
25,0.2496320728175487,23,word2vec
25,0.04151881148329284,24,word2vec
25,1,25,word2vec
25,0.025130913683615037,26,word2vec
25,0.10390974964388767,27,word2vec
25,0.05896222375691941,28,word2vec
25,-0.04696439109595638,29,word2vec
25,-0.15421595729955245,30,word2vec
25,-0.029198677471141805,31,word2vec
25,-0.019511556432626972,32,word2vec
25,-0.1705967207786431,33,word2vec
25,-0.18467546365383725,34,word2vec
25,-0.09547695146559286,35,word2vec
25,-0.17475541863448754,36,word2vec
25,-0.036957602658683905,37,word2vec
25,0.12086799988351006,38,word2vec
25,0.07940087974583017,39,word2vec
25,0.1291895073028293,40,word2vec
25,0.23530668351148648,41,word2vec
25,0.2938628106544953,42,word2vec
25,0.00864891861556394,43,word2vec
25,0.13959926588598154,44,word2vec
25,0.08304440762656418,45,word2vec
25,-0.02768100822612681,46,word2vec
25,0.006770160967535726,47,word2vec
25,-0.04726246481437298,48,word2vec
25,0.06204551767207507,49,word2vec
25,-0.19131448492591197,50,word2vec
25,-0.11234452204776496,51,word2vec
25,-0.03862284243284523,52,word2vec
25,-0.08873661389401838,53,word2vec
25,-0.12166286212282378,54,word2vec
25,-0.09809897756372626,55,word2vec
25,0.1313455255779711,56,word2vec
25,0.021189143021288284,57,word2vec
25,-0.018601789360494055,58,word2vec
25,-0.015014108331544313,59,word2vec
25,0.021617382216491746,60,word2vec
26,-0.0698324901130522,1,word2vec
26,-0.13929501645092573,2,word2vec
26,0.05429935689642659,3,word2vec
26,-0.07788956076276546,4,word2vec
26,-0.032693900681210974,5,word2vec
26,-0.10866221873945472,6,word2vec
